region_code,region_name_vi,region_name_en,code,parent_code,name_vi,name_en
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4A77274C7C,VNAP25-85BDED1FF1,Đồng Liên,Dong Lien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-43988EE027,VNAP25-85BDED1FF1,Đồng Quang,Dong Quang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-7E90BED76A,VNAP25-85BDED1FF1,Gia Sàng,Gia Sang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-16995DDBBC,VNAP25-85BDED1FF1,Hoàng Văn Thụ,Hoang Van Thu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-B539059BE2,VNAP25-85BDED1FF1,Hương Sơn,Huong Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-062CFA1B02,VNAP25-85BDED1FF1,Huống Thượng,Huong Thuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-3E0C06C7E4,VNAP25-85BDED1FF1,Linh Sơn,Linh Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4BA028BD31,VNAP25-85BDED1FF1,Phan Đình Phùng,Phan Dinh Phung
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-85433A43FF,VNAP25-85BDED1FF1,Phú Xá,Phu Xa
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-55956D603A,VNAP25-85BDED1FF1,Phúc Hà,Phuc Ha
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-A87D872557,VNAP25-85BDED1FF1,Phúc Trìu,Phuc Triu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-F6350580C3,VNAP25-85BDED1FF1,Phúc Xuân,Phuc Xuan
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-6872A9B485,VNAP25-85BDED1FF1,Quán Triều,Quan Trieu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-6F3367B000,VNAP25-85BDED1FF1,Quang Trung,Quang Trung
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-326C2DF8B3,VNAP25-85BDED1FF1,Quang Vinh,Quang Vinh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-6106D1F4EC,VNAP25-85BDED1FF1,Quyết Thắng,Quyet Thang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-68AF0D882A,VNAP25-85BDED1FF1,Sơn Cẩm,Son Cam
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-FECDA1FC78,VNAP25-85BDED1FF1,Tân Cương,Tan Cuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4A4A77B98D,VNAP25-85BDED1FF1,Tân Lập,Tan Lap
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-637A8FB4C8,VNAP25-85BDED1FF1,Tân Long,Tan Long
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-108AF538C9,VNAP25-85BDED1FF1,Tân Thành,Tan Thanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-F3D1BA10E1,VNAP25-85BDED1FF1,Tân Thịnh,Tan Thinh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-BAAB2A99A8,VNAP25-85BDED1FF1,Thịnh Đán,Thinh Dan
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-FCF517F769,VNAP25-85BDED1FF1,Thịnh Đức,Thinh Duc
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-CEED13579A,VNAP25-85BDED1FF1,Tích Lương,Tich Luong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-734E7B4C63,VNAP25-85BDED1FF1,Trung Thành,Trung Thanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-B6E52076A4,VNAP25-85BDED1FF1,Trưng Vương,Trung Vuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-B56DC53362,VNAP25-85BDED1FF1,Túc Duyên,Tuc Duyen
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-9D7BF04528,,Võ Nhai,Vo Nhai
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-35876A4735,VNAP25-9D7BF04528,Bình Long,Binh Long
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-9585E0D9A9,VNAP25-9D7BF04528,Cúc Đường,Cuc Duong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-0139FC885A,VNAP25-9D7BF04528,Dân Tiến,Dan Tien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-ECF1BC39E0,VNAP25-9D7BF04528,Đình Cả,Dinh Ca
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-EF40E9FF2E,VNAP25-9D7BF04528,La Hiên,La Hien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-82642D48A1,VNAP25-9D7BF04528,Lâu Thượng,Lau Thuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-C3031FFEEC,VNAP25-9D7BF04528,Liên Minh,Lien Minh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-AC417A0A79,VNAP25-9D7BF04528,Nghinh Tường,Nghinh Tuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-2A1E7B004D,VNAP25-9D7BF04528,Phú Thượng,Phu Thuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-5AD3DEBA5E,VNAP25-9D7BF04528,Phương Giao,Phuong Giao
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-AF47857C38,VNAP25-9D7BF04528,Sảng Mộc,Sang Moc
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-420247E0E6,VNAP25-9D7BF04528,Thần Xa,Than Xa
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-039FC29D74,VNAP25-9D7BF04528,Thượng Nung,Thuong Nung
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-1E1C435814,VNAP25-9D7BF04528,Tràng Xá,Trang Xa
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-BB83AB68F3,VNAP25-9D7BF04528,Vũ Chấn,Vu Chan
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-4FFCF7F80A,,Bá Thước,Ba Thuoc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-1D7625D8EF,VNAP25-4FFCF7F80A,Ái Thượng,Ai Thuong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-F1CC12FB7C,VNAP25-4FFCF7F80A,Ban Công,Ban Cong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-7EEC9C6D61,VNAP25-4FFCF7F80A,Cành Nàng,Canh Nang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-4A7F5ECE38,VNAP25-4FFCF7F80A,Cổ Lũng,Co Lung
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-0B9982A0EB,VNAP25-4FFCF7F80A,Điền Hạ,Dien Ha
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-B205A394DB,VNAP25-4FFCF7F80A,Điền Lư,Dien Lu
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-68497B7828,VNAP25-4FFCF7F80A,Điền Quang,Dien Quang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-671177B558,VNAP25-4FFCF7F80A,Điền Thượng,Dien Thuong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-4378858D42,VNAP25-4FFCF7F80A,Điền Trung,Dien Trung
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-88E027F1D0,VNAP25-4FFCF7F80A,Hạ Trung,Ha Trung
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-AB68819C69,VNAP25-4FFCF7F80A,Kỳ Tân,Ky Tan
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-479BFE0EE5,VNAP25-4FFCF7F80A,Lũng Cao,Lung Cao
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-59646628BA,VNAP25-4FFCF7F80A,Lũng Niêm,Lung Niem
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C8D233E99A,VNAP25-4FFCF7F80A,Lương Ngoại,Luong Ngoai
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-DAC54D085A,VNAP25-4FFCF7F80A,Lương Nội,Luong Noi
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-D0049DE33D,VNAP25-4FFCF7F80A,Lương Trung,Luong Trung
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-B3212EA8EB,VNAP25-4FFCF7F80A,Thành Lâm,Thanh Lam
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C7F621EFCA,VNAP25-4FFCF7F80A,Thành Sơn,Thanh Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-6FC6B13CB1,VNAP25-4FFCF7F80A,Thiết Kế,Thiet Ke
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-BAE416C0CD,VNAP25-4FFCF7F80A,Thiết Ống,Thiet Ong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-5FF5888814,VNAP25-4FFCF7F80A,Văn Nho,Van Nho
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-F59344F38E,,Bỉm Sơn,Bim Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-BB8F952730,VNAP25-F59344F38E,Ba Đình,Ba Dinh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-1132548BC0,VNAP25-F59344F38E,Bắc Sơn,Bac Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-AE583177AA,VNAP25-F59344F38E,Đông Sơn,Dong Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-E2948C9B54,VNAP25-F59344F38E,Lam Sơn,Lam Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-E4D57770E2,VNAP25-F59344F38E,Ngọc Trạo,Ngoc Trao
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-DDC227C283,VNAP25-F59344F38E,Phú Sơn,Phu Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-8725AEE245,VNAP25-F59344F38E,Quang Trung,Quang Trung
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-70DA952DD2,,Cẩm Thủy,Cam Thuy
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-DE1AB208C5,VNAP25-70DA952DD2,Cẩm Bình,Cam Binh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-FAB2317063,VNAP25-70DA952DD2,Cẩm Châu,Cam Chau
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-454D73D213,VNAP25-70DA952DD2,Cẩm Giang,Cam Giang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-AA2A6ECEE1,VNAP25-70DA952DD2,Cẩm Liên,Cam Lien
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-2D03810853,VNAP25-70DA952DD2,Cẩm Long,Cam Long
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-58A7B2DF37,VNAP25-70DA952DD2,Cẩm Lương,Cam Luong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-B51AAEE444,VNAP25-70DA952DD2,Cẩm Ngọc,Cam Ngoc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-A82E7C50C1,VNAP25-70DA952DD2,Cẩm Phú,Cam Phu
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-3899314624,VNAP25-70DA952DD2,Cẩm Quý,Cam Quy
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-9B4098684B,VNAP25-70DA952DD2,Cẩm Tâm,Cam Tam
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-93579F1958,VNAP25-70DA952DD2,Cẩm Tân,Cam Tan
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-58F11295D4,VNAP25-70DA952DD2,Cẩm Thạch,Cam Thach
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-CD9519CD82,VNAP25-70DA952DD2,Cẩm Thành,Cam Thanh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-0CDEA2DE85,VNAP25-70DA952DD2,Cẩm Tú,Cam Tu
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-581A049067,VNAP25-70DA952DD2,Cẩm Vân,Cam Van
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-6F2B4FCC73,VNAP25-70DA952DD2,Cẩm Yên,Cam Yen
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-725ADFF312,VNAP25-70DA952DD2,Phong Sơn,Phong Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-8CD9A84455,,Hà Trung,Ha Trung
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-BD351EDF4A,VNAP25-8CD9A84455,Hà Bắc,Ha Bac
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-1FE36F9C63,VNAP25-8CD9A84455,Hà Bình,Ha Binh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-DA8FC49083,VNAP25-8CD9A84455,Hà Châu,Ha Chau
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-CB0918F0E5,VNAP25-8CD9A84455,Hà Đông,Ha Dong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-347693743D,VNAP25-8CD9A84455,Hà Giang,Ha Giang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C54E7EAAF5,VNAP25-8CD9A84455,Hà Hải,Ha Hai
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-745CDE8EBA,VNAP25-8CD9A84455,Hà Lĩnh,Ha Linh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-002C0BDDE4,VNAP25-8CD9A84455,Hà Long,Ha Long
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-4D9D6E601E,VNAP25-8CD9A84455,Hà Ngọc,Ha Ngoc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-054A55A4CD,VNAP25-8CD9A84455,Hà Sơn,Ha Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-47D87DF1A7,VNAP25-8CD9A84455,Hà Tân,Ha Tan
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-EA75B8577B,VNAP25-8CD9A84455,Hà Tiến,Ha Tien
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-3511FDA5CE,VNAP25-8CD9A84455,Hà Trung,Ha Trung
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-0AD2A1A68D,VNAP25-8CD9A84455,Hà Vinh,Ha Vinh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-800B6964E3,VNAP25-8CD9A84455,Hoạt Giang,Hoat Giang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-5C86AB0ED5,VNAP25-8CD9A84455,Lĩnh Toại,Linh Toai
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-739B4E4172,VNAP25-8CD9A84455,Thái Lai,Thai Lai
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C2C9339F16,VNAP25-8CD9A84455,Yên Dương,Yen Duong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-265936F8F3,VNAP25-8CD9A84455,Yến Sơn,Yen Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-BDBDD74C97,,Hậu Lộc,Hau Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-CE69C41A96,VNAP25-BDBDD74C97,Cầu Lộc,Cau Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-6F2E9F1470,VNAP25-BDBDD74C97,Đa Lộc,Da Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-A6CCA58DAF,VNAP25-BDBDD74C97,Đại Lộc,Dai Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-025EE749AB,VNAP25-BDBDD74C97,Đồng Lộc,Dong Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-DB8FABD40D,VNAP25-BDBDD74C97,Hải Lộc,Hai Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-FB8B5907FB,VNAP25-BDBDD74C97,Hậu Lộc,Hau Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-4D41BE07B6,VNAP25-BDBDD74C97,Hoa Lộc,Hoa Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-4B38D05F6D,VNAP25-BDBDD74C97,Hòa Lộc,Hoa Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-7B765CEEF5,VNAP25-BDBDD74C97,Hưng Lộc,Hung Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C17DB5D43C,VNAP25-BDBDD74C97,Liên Lộc,Lien Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-6EA215EC0B,VNAP25-BDBDD74C97,Lộc Sơn,Loc Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-7447125218,VNAP25-BDBDD74C97,Minh Lộc,Minh Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-50A2E985A2,VNAP25-BDBDD74C97,Mỹ Lộc,My Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-2D76972780,VNAP25-BDBDD74C97,Ngư Lộc,Ngu Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-4AE1AEDF43,VNAP25-BDBDD74C97,Phú Lộc,Phu Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-E63E5D6E13,VNAP25-BDBDD74C97,Quang Lộc,Quang Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-528D433EF3,VNAP25-BDBDD74C97,Thành Lộc,Thanh Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-CA0DEEE7FA,VNAP25-BDBDD74C97,Thuần Lộc,Thuan Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-9D92B1267B,VNAP25-BDBDD74C97,Tiến Lộc,Tien Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C4D2382BCF,VNAP25-BDBDD74C97,Triệu Lộc,Trieu Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C36CE666E7,VNAP25-BDBDD74C97,Tuy Lộc,Tuy Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-0327C5E802,VNAP25-BDBDD74C97,Xuân Lộc,Xuan Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-D92C753B24,,Hoằng Hóa,Hoang Hoa
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-457CEA9618,VNAP25-D92C753B24,Bút Sơn,But Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-95FFBAA2C7,VNAP25-D92C753B24,Hoằng Cát,Hoang Cat
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-7E2C5CE9E0,VNAP25-D92C753B24,Hoằng Châu,Hoang Chau
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-476BC6A151,VNAP25-D92C753B24,Hoằng Đạo,Hoang Dao
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-1D4834EC00,VNAP25-D92C753B24,Hoằng Đạt,Hoang Dat
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-CAAF084D19,VNAP25-D92C753B24,Hoằng Đông,Hoang Dong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-04E707C24A,VNAP25-D92C753B24,Hoằng Đồng,Hoang Dong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C4208137B6,VNAP25-D92C753B24,Hoằng Đức,Hoang Duc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-2C4B2449BC,VNAP25-D92C753B24,Hoằng Giang,Hoang Giang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-F6F6AE04C3,VNAP25-D92C753B24,Hoằng Hà,Hoang Ha
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-EC7B12AC16,VNAP25-D92C753B24,Hoằng Hải,Hoang Hai
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-FC2B217BD9,VNAP25-D92C753B24,Hoằng Hợp,Hoang Hop
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-039BF93601,VNAP25-D92C753B24,Hoằng Kim,Hoang Kim
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-7BC47CFF50,VNAP25-D92C753B24,Hoằng Lộc,Hoang Loc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-193D8FB0BE,VNAP25-D92C753B24,Hoằng Lưu,Hoang Luu
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-7336F6C9A4,VNAP25-D92C753B24,Hoằng Ngọc,Hoang Ngoc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C084841E36,VNAP25-D92C753B24,Hoằng Phong,Hoang Phong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-5017208157,VNAP25-D92C753B24,Hoằng Phú,Hoang Phu
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-745CB4B457,VNAP25-D92C753B24,Hoằng Phụ,Hoang Phu
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-A3DD34102B,VNAP25-D92C753B24,Hoằng Quý,Hoang Quy
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-01D393A9C4,VNAP25-D92C753B24,Hoằng Quỳ,Hoang Quy
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C48A21065F,VNAP25-D92C753B24,Hoằng Sơn,Hoang Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-1F9742B0AA,VNAP25-D92C753B24,Hoằng Tân,Hoang Tan
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-B10E187172,VNAP25-D92C753B24,Hoằng Thái,Hoang Thai
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-14D42C7CC1,VNAP25-D92C753B24,Hoằng Thắng,Hoang Thang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-022BEA4859,VNAP25-D92C753B24,Hoằng Thanh,Hoang Thanh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-A3D699EF36,VNAP25-D92C753B24,Hoằng Thành,Hoang Thanh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-181936CEAE,VNAP25-D92C753B24,Hoằng Thịnh,Hoang Thinh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-6369647D95,VNAP25-D92C753B24,Hoằng Tiến,Hoang Tien
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-3180E5D507,VNAP25-D92C753B24,Hoằng Trạch,Hoang Trach
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-230237B1DD,VNAP25-D92C753B24,Hoằng Trinh,Hoang Trinh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-D40C172B46,VNAP25-D92C753B24,Hoằng Trung,Hoang Trung
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-81C1A089DB,VNAP25-D92C753B24,Hoằng Trường,Hoang Truong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-7B6D067E0D,VNAP25-D92C753B24,Hoằng Xuân,Hoang Xuan
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-0597027C6C,VNAP25-D92C753B24,Hoằng Xuyên,Hoang Xuyen
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-4E0A566B2D,VNAP25-D92C753B24,Hoằng Yến,Hoang Yen
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-6052B48C2F,,Lang Chánh,Lang Chanh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-DB2229C0EC,VNAP25-6052B48C2F,Đồng Lương,Dong Luong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-72E73FAB81,VNAP25-6052B48C2F,Giao An,Giao An
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-B14DD3C480,VNAP25-6052B48C2F,Giao Thiện,Giao Thien
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-FA16B4B3ED,VNAP25-6052B48C2F,Lâm Phú,Lam Phu
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-AF0EA43C43,VNAP25-6052B48C2F,Lang Chánh,Lang Chanh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-1E492F2693,VNAP25-6052B48C2F,Tam Văn,Tam Van
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-CB32AA2D7A,VNAP25-6052B48C2F,Tân Phúc,Tan Phuc
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-3772D6A9B0,VNAP25-6052B48C2F,Trí Nang,Tri Nang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-992F4925B7,VNAP25-6052B48C2F,Yên Khương,Yen Khuong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-7F454CF11D,VNAP25-6052B48C2F,Yên Thắng,Yen Thang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-50B327A0CC,,Mường Lát,Muong Lat
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-A51EB0AA56,VNAP25-50B327A0CC,Mường Chanh,Muong Chanh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-048886762B,VNAP25-50B327A0CC,Mường Lát,Muong Lat
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-0DF73B8445,VNAP25-50B327A0CC,Mường Lý,Muong Ly
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-92D91630F3,VNAP25-50B327A0CC,Nhi Sơn,Nhi Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C3C170110D,VNAP25-50B327A0CC,Pù Nhi,Pu Nhi
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-D87110F75D,VNAP25-50B327A0CC,Quang Chiểu,Quang Chieu
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-D59104BC81,VNAP25-50B327A0CC,Tam Chung,Tam Chung
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-F3C2A6A9B7,VNAP25-50B327A0CC,Trung Lý,Trung Ly
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-D0ADE25F61,,Nga Sơn,Nga Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-C5BF807E9C,VNAP25-D0ADE25F61,Ba Đình,Ba Dinh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-F8D62BCA2C,VNAP25-D0ADE25F61,Nga An,Nga An
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-A21DB11B59,VNAP25-D0ADE25F61,Nga Điền,Nga Dien
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-ACCBB74FC4,VNAP25-D0ADE25F61,Nga Giáp,Nga Giap
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-FAA1B9C0C5,VNAP25-D0ADE25F61,Nga Hải,Nga Hai
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-CDFBCBF0C2,VNAP25-D0ADE25F61,Nga Hiệp,Nga Hiep
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-00325AC901,VNAP25-D0ADE25F61,Nga Liên,Nga Lien
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-63F30FEF5D,VNAP25-D0ADE25F61,Nga Phú,Nga Phu
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-37D5173913,VNAP25-D0ADE25F61,Nga Phượng,Nga Phuong
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-EDE2DC01A1,VNAP25-D0ADE25F61,Nga Sơn,Nga Son
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-CF5B4A582F,VNAP25-D0ADE25F61,Nga Tân,Nga Tan
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-D251B363B9,VNAP25-D0ADE25F61,Nga Thạch,Nga Thach
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-BFB03F1ACB,VNAP25-D0ADE25F61,Nga Thái,Nga Thai
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-5AE978EEAC,VNAP25-D0ADE25F61,Nga Thắng,Nga Thang
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-B8915C066F,VNAP25-D0ADE25F61,Nga Thanh,Nga Thanh
VN-56,Thanh Hóa,Thanh Hoa,VNAP25-2DB3B60001,VNAP25-D0ADE25F61,Nga Thành,Nga Thanh
